Code région,Nom de la région,Code département,Code arrondissement,Code canton,Code commune,Nom de la commune,Population municipale,Population comptée à part,Population totale
26,Bourgogne,89,1,01,304,Poilly-sur-Tholon,704,12,716
26,Bourgogne,89,3,36,308,Pont-sur-Vanne,198,3,201
26,Bourgogne,89,3,22,309,Pont-sur-Yonne,3123,55,3178
26,Bourgogne,89,2,05,306,Pontaubert,391,10,401
26,Bourgogne,89,1,20,307,Pontigny,735,22,757
26,Bourgogne,89,3,36,310,La Postolle,157,5,162
26,Bourgogne,89,1,33,311,Pourrain,1414,47,1461
26,Bourgogne,89,2,18,312,Précy-le-Sec,288,4,292
26,Bourgogne,89,3,26,313,Précy-sur-Vrin,483,9,492
26,Bourgogne,89,1,34,314,Prégilbert,188,6,194
26,Bourgogne,89,1,09,315,Préhy,129,5,134
26,Bourgogne,89,2,18,316,Provency,233,8,241
26,Bourgogne,89,1,10,317,Prunoy,304,5,309
26,Bourgogne,89,2,23,318,Quarré-les-Tombes,716,15,731
26,Bourgogne,89,1,03,319,Quenne,453,10,463
26,Bourgogne,89,2,15,320,Quincerot,74,0,74
26,Bourgogne,89,2,02,321,Ravières,872,25,897
26,Bourgogne,89,2,16,323,Roffey,147,3,150
26,Bourgogne,89,1,06,324,Rogny-les-Sept-Écluses,701,22,723
26,Bourgogne,89,1,24,325,Ronchères,102,1,103
26,Bourgogne,89,3,40,326,Rosoy,1061,31,1092
26,Bourgogne,89,3,37,327,Rousson,380,11,391
26,Bourgogne,89,1,20,328,Rouvray,357,3,360
26,Bourgogne,89,2,15,329,Rugny,105,3,108
26,Bourgogne,89,1,34,330,Sacy,208,2,210
26,Bourgogne,89,1,27,331,Sainpuits,338,1,339
26,Bourgogne,89,3,22,332,Saint-Agnan,908,11,919
26,Bourgogne,89,2,17,333,Saint-André-en-Terre-Plaine,190,13,203
26,Bourgogne,89,1,01,334,Saint-Aubin-Château-Neuf,519,16,535
26,Bourgogne,89,1,19,335,Saint-Aubin-sur-Yonne,475,7,482
26,Bourgogne,89,2,23,336,Saint-Brancher,327,8,335
26,Bourgogne,89,1,03,337,Saint-Bris-le-Vineux,1114,38,1152
26,Bourgogne,89,3,29,338,Saint-Clément,2853,90,2943
26,Bourgogne,89,1,09,341,Saint-Cyr-les-Colons,420,6,426
26,Bourgogne,89,3,30,342,Saint-Denis,676,39,715
26,Bourgogne,89,1,10,343,Saint-Denis-sur-Ouanne,138,3,141
26,Bourgogne,89,1,24,344,Saint-Fargeau,1754,27,1781
26,Bourgogne,89,1,25,345,Saint-Florentin,4921,97,5018
26,Bourgogne,89,1,38,346,Saint-Georges-sur-Baulche,3375,110,3485
26,Bourgogne,89,2,23,347,Saint-Germain-des-Champs,384,8,392
26,Bourgogne,89,3,26,348,Saint-Julien-du-Sault,2350,67,2417
26,Bourgogne,89,2,23,349,Saint-Léger-Vauban,420,9,429
26,Bourgogne,89,3,26,350,Saint-Loup-d'Ordon,229,3,232
26,Bourgogne,89,3,26,353,Saint-Martin-d'Ordon,286,6,292
26,Bourgogne,89,1,24,352,Saint-Martin-des-Champs,282,6,288
26,Bourgogne,89,3,30,354,Saint-Martin-du-Tertre,1521,44,1565
26,Bourgogne,89,2,15,355,Saint-Martin-sur-Armançon,145,3,148
26,Bourgogne,89,1,01,356,Saint-Martin-sur-Ocre,50,1,51
26,Bourgogne,89,1,10,358,Saint-Martin-sur-Ouanne,441,7,448
26,Bourgogne,89,3,36,359,Saint-Maurice-aux-Riches-Hommes,452,1,453
26,Bourgogne,89,1,01,360,Saint-Maurice-le-Vieil,285,7,292
26,Bourgogne,89,1,01,361,Saint-Maurice-Thizouaille,253,3,256
26,Bourgogne,89,2,35,362,Saint-Moré,183,8,191
26,Bourgogne,89,2,35,364,Saint-Père,374,8,382
26,Bourgogne,89,1,06,365,Saint-Privé,557,17,574
26,Bourgogne,89,3,26,366,Saint-Romain-le-Preux,180,4,184
26,Bourgogne,89,1,27,368,Saint-Sauveur-en-Puisaye,951,8,959
26,Bourgogne,89,3,22,369,Saint-Sérotin,523,16,539
26,Bourgogne,89,3,11,370,Saint-Valérien,1603,23,1626
26,Bourgogne,89,2,18,339,Sainte-Colombe,175,3,178
26,Bourgogne,89,1,27,340,Sainte-Colombe-sur-Loing,185,5,190
26,Bourgogne,89,2,17,351,Sainte-Magnance,407,4,411
26,Bourgogne,89,1,34,363,Sainte-Pallaye,120,0,120
26,Bourgogne,89,2,21,371,Sainte-Vertu,106,0,106
26,Bourgogne,89,1,27,367,Saints,590,19,609
26,Bourgogne,89,3,29,373,Saligny,670,25,695
26,Bourgogne,89,2,02,374,Sambourg,95,8,103
26,Bourgogne,89,2,17,375,Santigny,112,2,114
26,Bourgogne,89,2,21,376,Sarry,173,9,182
26,Bourgogne,89,2,17,377,Sauvigny-le-Beuréal,61,0,61
26,Bourgogne,89,2,05,378,Sauvigny-le-Bois,730,18,748
26,Bourgogne,89,2,17,379,Savigny-en-Terre-Plaine,138,21,159
26,Bourgogne,89,3,11,380,Savigny-sur-Clairis,384,11,395
26,Bourgogne,89,2,17,381,Sceaux,140,4,144
26,Bourgogne,89,1,28,382,Seignelay,1587,34,1621
26,Bourgogne,89,1,14,383,Sementron,119,2,121
26,Bourgogne,89,1,01,384,Senan,729,15,744
26,Bourgogne,89,2,15,385,Sennevoy-le-Bas,106,14,120
26,Bourgogne,89,2,15,386,Sennevoy-le-Haut,95,1,96
26,Bourgogne,89,3,99,387,Sens,25899,836,26735
26,Bourgogne,89,3,26,388,Sépeaux,421,12,433
26,Bourgogne,89,3,31,390,Serbonnes,538,9,547
26,Bourgogne,89,3,31,391,Sergines,1199,21,1220
26,Bourgogne,89,2,05,392,Sermizelles,274,2,276
26,Bourgogne,89,2,32,393,Serrigny,122,4,126
26,Bourgogne,89,1,34,394,Sery,113,0,113
26,Bourgogne,89,3,36,395,Les Sièges,439,19,458
26,Bourgogne,89,1,01,397,Sommecaise,336,1,337
26,Bourgogne,89,2,16,398,Sormery,382,11,393
26,Bourgogne,89,3,29,399,Soucy,1412,33,1445
26,Bourgogne,89,1,27,400,Sougères-en-Puisaye,349,7,356
26,Bourgogne,89,2,16,402,Soumaintrain,195,8,203
26,Bourgogne,89,2,02,403,Stigny,129,4,133
26,Bourgogne,89,3,30,404,Subligny,485,15,500
26,Bourgogne,89,1,14,405,Taingy,304,6,310
26,Bourgogne,89,2,18,406,Talcy,88,4,92
26,Bourgogne,89,2,15,407,Tanlay,1140,34,1174
26,Bourgogne,89,1,06,408,Tannerre-en-Puisaye,314,8,322
26,Bourgogne,89,2,35,409,Tharoiseau,71,1,72
26,Bourgogne,89,2,05,410,Tharot,96,6,102
26,Bourgogne,89,3,36,411,Theil-sur-Vanne,528,17,545
26,Bourgogne,89,2,17,412,Thizy,165,1,166
26,Bourgogne,89,2,15,413,Thorey,48,0,48
26,Bourgogne,89,3,31,414,Thorigny-sur-Oreuse,1472,20,1492
26,Bourgogne,89,2,05,415,Thory,192,15,207
26,Bourgogne,89,1,27,416,Thury,456,15,471
26,Bourgogne,89,2,32,417,Tissey,103,8,111
26,Bourgogne,89,2,32,418,Tonnerre,5260,241,5501
26,Bourgogne,89,1,33,419,Toucy,2675,108,2783
26,Bourgogne,89,1,27,420,Treigny,871,15,886
26,Bourgogne,89,2,17,421,Trévilly,60,0,60
26,Bourgogne,89,2,15,422,Trichey,52,1,53
26,Bourgogne,89,2,16,423,Tronchoy,154,8,162
26,Bourgogne,89,1,13,424,Trucy-sur-Yonne,145,3,148
26,Bourgogne,89,1,07,425,Turny,729,26,755
26,Bourgogne,89,1,12,426,Val-de-Mercy,365,7,372
26,Bourgogne,89,1,42,427,Vallan,714,13,727
26,Bourgogne,89,3,11,428,Vallery,505,15,520
26,Bourgogne,89,3,36,429,Vareilles,213,6,219
26,Bourgogne,89,1,20,430,Varennes,283,10,293
26,Bourgogne,89,2,17,431,Vassy,85,2,87
26,Bourgogne,89,3,08,432,Vaudeurs,501,8,509
26,Bourgogne,89,2,05,433,Vault-de-Lugny,325,8,333
26,Bourgogne,89,3,40,434,Vaumort,320,15,335
26,Bourgogne,89,1,07,436,Venizy,878,15,893
26,Bourgogne,89,1,20,437,Venouse,290,12,302
26,Bourgogne,89,1,03,438,Venoy,1710,176,1886
26,Bourgogne,89,1,25,439,Vergigny,1527,25,1552
26,Bourgogne,89,3,26,440,Verlin,425,5,430
26,Bourgogne,89,1,34,441,Vermenton,1204,20,1224
26,Bourgogne,89,3,11,442,Vernoy,198,5,203
26,Bourgogne,89,3,40,443,Véron,1948,41,1989
26,Bourgogne,89,2,32,445,Vézannes,48,3,51
26,Bourgogne,89,2,35,446,Vézelay,475,8,483
26,Bourgogne,89,2,32,447,Vézinnes,163,2,165
26,Bourgogne,89,2,17,448,Vignes,93,2,95
26,Bourgogne,89,3,22,449,Villeblevin,1793,29,1822
26,Bourgogne,89,3,11,450,Villebougis,593,14,607
26,Bourgogne,89,3,08,451,Villechétive,201,3,204
26,Bourgogne,89,1,19,452,Villecien,409,10,419
26,Bourgogne,89,1,38,453,Villefargeau,832,34,866
26,Bourgogne,89,1,10,454,Villefranche,616,9,625
26,Bourgogne,89,3,22,456,Villemanoche,612,10,622
26,Bourgogne,89,1,01,457,Villemer,252,8,260
26,Bourgogne,89,3,22,458,Villenavotte,182,8,190
26,Bourgogne,89,3,36,461,Villeneuve-l'Archevêque,1240,31,1271
26,Bourgogne,89,3,11,459,Villeneuve-la-Dondagre,230,9,239
26,Bourgogne,89,3,22,460,Villeneuve-la-Guyard,3023,51,3074
26,Bourgogne,89,1,06,462,Villeneuve-les-Genêts,310,10,320
26,Bourgogne,89,1,20,463,Villeneuve-Saint-Salves,250,10,260
26,Bourgogne,89,3,37,464,Villeneuve-sur-Yonne,5280,92,5372
26,Bourgogne,89,3,22,465,Villeperrot,318,2,320
26,Bourgogne,89,3,11,466,Villeroy,287,11,298
26,Bourgogne,89,3,22,467,Villethierry,763,17,780
26,Bourgogne,89,1,19,468,Villevallier,436,35,471
26,Bourgogne,89,2,02,470,Villiers-les-Hauts,141,3,144
26,Bourgogne,89,3,36,471,Villiers-Louis,459,14,473
26,Bourgogne,89,1,33,472,Villiers-Saint-Benoît,518,29,547
26,Bourgogne,89,1,01,473,Villiers-sur-Tholon,462,17,479
26,Bourgogne,89,2,16,474,Villiers-Vineux,294,2,296
26,Bourgogne,89,2,15,475,Villon,100,1,101
26,Bourgogne,89,1,20,477,Villy,112,0,112
26,Bourgogne,89,1,12,478,Vincelles,970,86,1056
26,Bourgogne,89,1,12,479,Vincelottes,330,15,345
26,Bourgogne,89,3,31,480,Vinneuf,1299,30,1329
26,Bourgogne,89,2,02,481,Vireaux,161,0,161
26,Bourgogne,89,2,32,482,Viviers,137,2,139
26,Bourgogne,89,3,36,483,Voisines,422,10,432
26,Bourgogne,89,1,01,484,Volgré,322,7,329
26,Bourgogne,89,2,35,485,Voutenay-sur-Cure,207,6,213
26,Bourgogne,89,2,32,486,Yrouerre,197,5,202
43,Franche-Comté,90,1,11,001,Andelnans,1268,16,1284
43,Franche-Comté,90,1,03,002,Angeot,301,10,311
43,Franche-Comté,90,1,05,003,Anjoutey,674,11,685
43,Franche-Comté,90,1,10,004,Argiésans,440,16,456
43,Franche-Comté,90,1,11,082,Autrechêne,294,4,298
43,Franche-Comté,90,1,04,005,Auxelles-Bas,470,10,480
43,Franche-Comté,90,1,04,006,Auxelles-Haut,307,11,318
43,Franche-Comté,90,1,10,007,Banvillars,273,13,286
43,Franche-Comté,90,1,10,008,Bavilliers,4834,160,4994
43,Franche-Comté,90,1,12,009,Beaucourt,5008,82,5090
43,Franche-Comté,90,1,99,010,Belfort,50346,1013,51359
43,Franche-Comté,90,1,10,011,Bermont,325,11,336
43,Franche-Comté,90,1,03,012,Bessoncourt,937,43,980
43,Franche-Comté,90,1,03,013,Bethonvilliers,245,6,251
43,Franche-Comté,90,1,13,014,Boron,417,5,422
43,Franche-Comté,90,1,10,015,Botans,277,9,286
43,Franche-Comté,90,1,05,016,Bourg-sous-Châtelet,130,2,132
43,Franche-Comté,90,1,13,017,Bourogne,1966,23,1989
43,Franche-Comté,90,1,13,018,Brebotte,327,12,339
43,Franche-Comté,90,1,13,019,Bretagne,244,1,245
43,Franche-Comté,90,1,10,020,Buc,301,11,312
43,Franche-Comté,90,1,11,021,Charmois,294,9,303
43,Franche-Comté,90,1,10,022,Châtenois-les-Forges,2767,51,2818
43,Franche-Comté,90,1,04,023,Chaux,1072,25,1097
43,Franche-Comté,90,1,13,024,Chavanatte,161,0,161
43,Franche-Comté,90,1,13,025,Chavannes-les-Grands,314,4,318
43,Franche-Comté,90,1,11,026,Chèvremont,1435,48,1483
43,Franche-Comté,90,1,02,027,Courcelles,120,3,123
43,Franche-Comté,90,1,02,028,Courtelevant,413,7,420
43,Franche-Comté,90,1,06,029,Cravanche,1867,72,1939
43,Franche-Comté,90,1,12,030,Croix,162,4,166
43,Franche-Comté,90,1,03,031,Cunelières,282,7,289
43,Franche-Comté,90,1,11,032,Danjoutin,3543,86,3629
43,Franche-Comté,90,1,02,033,Delle,6000,110,6110
43,Franche-Comté,90,1,03,034,Denney,755,15,770
43,Franche-Comté,90,1,10,035,Dorans,560,19,579
43,Franche-Comté,90,1,03,036,Eguenigue,267,11,278
43,Franche-Comté,90,1,15,037,Éloie,970,23,993
43,Franche-Comté,90,1,06,039,Essert,3176,113,3289
43,Franche-Comté,90,1,05,041,Étueffont,1479,60,1539
43,Franche-Comté,90,1,04,042,Évette-Salbert,2034,87,2121
43,Franche-Comté,90,1,02,043,Faverois,503,7,510
43,Franche-Comté,90,1,12,045,Fêche-l'Église,797,19,816
43,Franche-Comté,90,1,05,044,Felon,254,5,259
43,Franche-Comté,90,1,02,046,Florimont,413,6,419
43,Franche-Comté,90,1,03,047,Fontaine,611,20,631
43,Franche-Comté,90,1,11,048,Fontenelle,131,2,133
43,Franche-Comté,90,1,03,049,Foussemagne,973,11,984
43,Franche-Comté,90,1,03,050,Frais,239,5,244
43,Franche-Comté,90,1,13,051,Froidefontaine,466,7,473
43,Franche-Comté,90,1,04,052,Giromagny,3239,83,3322
43,Franche-Comté,90,1,13,053,Grandvillars,3126,52,3178
43,Franche-Comté,90,1,04,054,Grosmagny,515,20,535
43,Franche-Comté,90,1,13,055,Grosne,311,4,315
43,Franche-Comté,90,1,02,056,Joncherey,1362,28,1390
43,Franche-Comté,90,1,04,057,Lachapelle-sous-Chaux,680,30,710
43,Franche-Comté,90,1,05,058,Lachapelle-sous-Rougemont,528,12,540
43,Franche-Comté,90,1,03,059,Lacollonge,245,3,248
43,Franche-Comté,90,1,03,060,Lagrange,100,5,105
43,Franche-Comté,90,1,05,061,Lamadeleine-Val-des-Anges,32,1,33
43,Franche-Comté,90,1,03,062,Larivière,298,7,305
43,Franche-Comté,90,1,02,063,Lebetain,454,8,462
43,Franche-Comté,90,1,04,065,Lepuix,1212,19,1231
43,Franche-Comté,90,1,02,064,Lepuix-Neuf,274,5,279
43,Franche-Comté,90,1,05,066,Leval,187,3,190
43,Franche-Comté,90,1,03,067,Menoncourt,398,14,412
43,Franche-Comté,90,1,11,068,Meroux,804,25,829
43,Franche-Comté,90,1,13,069,Méziré,1399,20,1419
43,Franche-Comté,90,1,12,070,Montbouton,424,9,433
43,Franche-Comté,90,1,03,071,Montreux-Château,986,12,998
43,Franche-Comté,90,1,13,072,Morvillars,1067,14,1081
43,Franche-Comté,90,1,11,073,Moval,321,6,327
43,Franche-Comté,90,1,11,074,Novillard,249,3,252
43,Franche-Comté,90,1,15,075,Offemont,3164,88,3252
43,Franche-Comté,90,1,11,076,Pérouse,993,36,1029
43,Franche-Comté,90,1,03,077,Petit-Croix,334,7,341
43,Franche-Comté,90,1,05,078,Petitefontaine,196,3,199
43,Franche-Comté,90,1,04,079,Petitmagny,273,11,284
43,Franche-Comté,90,1,03,080,Phaffans,329,11,340
43,Franche-Comté,90,1,02,081,Réchésy,799,19,818
43,Franche-Comté,90,1,13,083,Recouvrance,67,1,68
43,Franche-Comté,90,1,03,084,Reppe,308,9,317
43,Franche-Comté,90,1,04,085,Riervescemont,79,1,80
43,Franche-Comté,90,1,05,086,Romagny-sous-Rougemont,214,6,220
43,Franche-Comté,90,1,15,087,Roppe,820,14,834
43,Franche-Comté,90,1,04,088,Rougegoutte,996,21,1017
43,Franche-Comté,90,1,05,089,Rougemont-le-Château,1400,59,1459
43,Franche-Comté,90,1,12,090,Saint-Dizier-l'Évêque,397,8,405
43,Franche-Comté,90,1,05,091,Saint-Germain-le-Châtelet,599,15,614
43,Franche-Comté,90,1,04,093,Sermamagny,822,15,837
43,Franche-Comté,90,1,11,094,Sevenans,771,23,794
43,Franche-Comté,90,1,13,095,Suarce,437,3,440
43,Franche-Comté,90,1,02,096,Thiancourt,252,5,257
43,Franche-Comté,90,1,10,097,Trévenans,1068,27,1095
43,Franche-Comté,90,1,10,098,Urcerey,232,14,246
43,Franche-Comté,90,1,06,099,Valdoie,5044,240,5284
43,Franche-Comté,90,1,03,100,Vauthiermont,232,8,240
43,Franche-Comté,90,1,13,101,Vellescot,252,3,255
43,Franche-Comté,90,1,04,102,Vescemont,721,24,745
43,Franche-Comté,90,1,15,103,Vétrigne,494,19,513
43,Franche-Comté,90,1,11,104,Vézelois,868,24,892
43,Franche-Comté,90,1,12,105,Villars-le-Sec,144,0,144
11,Île-de-France,91,1,17,001,Abbéville-la-Rivière,285,7,292
11,Île-de-France,91,1,17,016,Angerville,3392,62,3454
11,Île-de-France,91,1,24,017,Angervilliers,1625,13,1638
11,Île-de-France,91,3,01,021,Arpajon,10174,137,10311
11,Île-de-France,91,1,17,022,Arrancourt,132,0,132
11,Île-de-France,91,3,02,027,Athis-Mons,30647,416,31063
11,Île-de-France,91,1,07,035,Authon-la-Plaine,351,6,357
11,Île-de-France,91,2,16,037,Auvernaux,325,4,329
11,Île-de-France,91,1,09,038,Auvers-Saint-Georges,1179,14,1193
11,Île-de-France,91,3,01,041,Avrainville,703,7,710
11,Île-de-France,91,3,35,044,Ballainvilliers,3815,22,3837
11,Île-de-France,91,2,16,045,Ballancourt-sur-Essonne,7260,73,7333
11,Île-de-France,91,1,11,047,Baulne,1345,10,1355
11,Île-de-France,91,3,03,064,Bièvres,4979,119,5098
11,Île-de-France,91,1,17,067,Blandy,123,0,123
11,Île-de-France,91,2,18,069,Boigneville,423,4,427
11,Île-de-France,91,1,17,075,Bois-Herpin,75,0,75
11,Île-de-France,91,1,17,079,Boissy-la-Rivière,521,10,531
11,Île-de-France,91,1,11,080,Boissy-le-Cutté,1319,17,1336
11,Île-de-France,91,1,08,081,Boissy-le-Sec,646,11,657
11,Île-de-France,91,1,24,085,Boissy-sous-Saint-Yon,3669,52,3721
11,Île-de-France,91,2,10,086,Bondoufle,9370,116,9486
11,Île-de-France,91,3,13,093,Boullay-les-Troux,645,14,659
11,Île-de-France,91,1,09,095,Bouray-sur-Juine,1928,18,1946
11,Île-de-France,91,2,38,097,Boussy-Saint-Antoine,6430,49,6479
11,Île-de-France,91,1,08,098,Boutervilliers,333,11,344
11,Île-de-France,91,1,11,099,Boutigny-sur-Essonne,3096,40,3136
11,Île-de-France,91,1,08,100,Bouville,634,12,646
11,Île-de-France,91,3,04,103,Brétigny-sur-Orge,22519,323,22842
11,Île-de-France,91,1,24,105,Breuillet,8255,117,8372
11,Île-de-France,91,1,24,106,Breux-Jouy,1228,13,1241
11,Île-de-France,91,1,08,109,Brières-les-Scellés,956,14,970
11,Île-de-France,91,3,13,111,Briis-sous-Forges,3361,58,3419
11,Île-de-France,91,1,17,112,Brouy,123,5,128
11,Île-de-France,91,2,05,114,Brunoy,25567,331,25898
11,Île-de-France,91,3,01,115,Bruyères-le-Châtel,3114,40,3154
11,Île-de-France,91,2,18,121,Buno-Bonnevaux,471,11,482
11,Île-de-France,91,3,21,122,Bures-sur-Yvette,9691,247,9938
11,Île-de-France,91,1,11,129,Cerny,3233,88,3321
11,Île-de-France,91,1,08,130,Chalo-Saint-Mars,1136,25,1161
11,Île-de-France,91,1,17,131,Chalou-Moulineux,403,6,409
11,Île-de-France,91,1,09,132,Chamarande,1085,15,1100
11,Île-de-France,91,2,16,135,Champcueil,2774,55,2829
11,Île-de-France,91,3,35,136,Champlan,2479,19,2498
11,Île-de-France,91,1,17,137,Champmotteux,360,1,361
11,Île-de-France,91,1,07,145,Chatignonville,61,3,64
11,Île-de-France,91,1,09,148,Chauffour-lès-Étréchy,132,1,133
11,Île-de-France,91,3,01,156,Cheptainville,1871,12,1883
11,Île-de-France,91,2,16,159,Chevannes,1621,24,1645
11,Île-de-France,91,3,28,161,Chilly-Mazarin,18417,111,18528
11,Île-de-France,91,1,17,613,Congerville-Thionville,220,8,228
11,Île-de-France,91,2,96,174,Corbeil-Essonnes,41666,634,42300
11,Île-de-France,91,1,07,175,Corbreuse,1689,29,1718
11,Île-de-France,91,2,16,179,Le Coudray-Montceaux,4430,42,4472
11,Île-de-France,91,2,18,180,Courances,347,5,352
11,Île-de-France,91,2,39,182,Courcouronnes,14101,139,14240
11,Île-de-France,91,2,18,184,Courdimanche-sur-Essonne,277,1,278
11,Île-de-France,91,3,13,186,Courson-Monteloup,584,5,589
11,Île-de-France,91,2,36,191,Crosne,9087,90,9177
11,Île-de-France,91,1,11,198,D'Huison-Longueville,1362,18,1380
11,Île-de-France,91,2,18,195,Dannemois,827,9,836
11,Île-de-France,91,1,07,200,Dourdan,9625,166,9791
11,Île-de-France,91,2,29,201,Draveil,28716,310,29026
11,Île-de-France,91,2,16,204,Écharcon,766,10,776
11,Île-de-France,91,3,01,207,Égly,5268,41,5309
11,Île-de-France,91,2,38,215,Épinay-sous-Sénart,12560,82,12642
11,Île-de-France,91,3,14,216,Épinay-sur-Orge,10155,123,10278
11,Île-de-France,91,1,17,222,Estouches,207,1,208
11,Île-de-France,91,1,08,223,Étampes,22205,354,22559
11,Île-de-France,91,2,32,225,Étiolles,3098,96,3194
11,Île-de-France,91,1,09,226,Étréchy,6206,48,6254
11,Île-de-France,91,2,97,228,Évry,52500,867,53367
11,Île-de-France,91,1,11,232,La Ferté-Alais,4006,49,4055
11,Île-de-France,91,2,31,235,Fleury-Mérogis,9114,32,9146
11,Île-de-France,91,1,17,240,Fontaine-la-Rivière,207,1,208
11,Île-de-France,91,2,16,244,Fontenay-le-Vicomte,1305,14,1319
11,Île-de-France,91,3,13,243,Fontenay-lès-Briis,1782,35,1817
11,Île-de-France,91,1,07,247,La Forêt-le-Roi,472,15,487
11,Île-de-France,91,1,17,248,La Forêt-Sainte-Croix,152,1,153
11,Île-de-France,91,3,13,249,Forges-les-Bains,3691,69,3760
11,Île-de-France,91,3,30,272,Gif-sur-Yvette,21248,535,21783
11,Île-de-France,91,2,18,273,Gironville-sur-Essonne,787,10,797
11,Île-de-France,91,3,13,274,Gometz-la-Ville,1251,20,1271
11,Île-de-France,91,3,13,275,Gometz-le-Châtel,2264,31,2295
11,Île-de-France,91,1,07,284,Les Granges-le-Roi,1000,16,1016
11,Île-de-France,91,2,40,286,Grigny,27196,162,27358
11,Île-de-France,91,3,01,292,Guibeville,735,7,742
11,Île-de-France,91,1,11,293,Guigneville-sur-Essonne,954,18,972
11,Île-de-France,91,1,17,294,Guillerval,745,9,754
11,Île-de-France,91,3,22,312,Igny,10177,528,10705
11,Île-de-France,91,1,11,315,Itteville,6440,65,6505
11,Île-de-France,91,1,09,318,Janville-sur-Juine,1861,63,1924
11,Île-de-France,91,3,13,319,Janvry,605,21,626
11,Île-de-France,91,3,41,326,Juvisy-sur-Orge,14437,103,14540
11,Île-de-France,91,1,09,330,Lardy,5662,66,5728
11,Île-de-France,91,3,04,332,Leudeville,1311,15,1326
11,Île-de-France,91,3,01,333,Leuville-sur-Orge,4182,58,4240
11,Île-de-France,91,3,13,338,Limours,6400,141,6541
11,Île-de-France,91,3,20,339,Linas,6354,87,6441
11,Île-de-France,91,2,10,340,Lisses,6830,88,6918
11,Île-de-France,91,3,14,345,Longjumeau,21365,113,21478
11,Île-de-France,91,3,20,347,Longpont-sur-Orge,6683,54,6737
11,Île-de-France,91,2,18,359,Maisse,2746,51,2797
11,Île-de-France,91,3,20,363,Marcoussis,7729,127,7856
11,Île-de-France,91,1,17,374,Marolles-en-Beauce,220,4,224
11,Île-de-France,91,3,04,376,Marolles-en-Hurepoix,4734,54,4788
11,Île-de-France,91,3,98,377,Massy,40545,425,40970
11,Île-de-France,91,1,09,378,Mauchamps,291,2,293
11,Île-de-France,91,2,16,386,Mennecy,13227,239,13466
11,Île-de-France,91,1,17,390,Méréville,3187,63,3250
11,Île-de-France,91,1,07,393,Mérobert,543,7,550
11,Île-de-France,91,1,17,399,Mespuits,170,8,178
11,Île-de-France,91,2,18,405,Milly-la-Forêt,4738,98,4836
11,Île-de-France,91,2,18,408,Moigny-sur-École,1269,29,1298
11,Île-de-France,91,3,13,411,Les Molières,1942,60,2002
11,Île-de-France,91,1,11,412,Mondeville,666,14,680
11,Île-de-France,91,1,17,414,Monnerville,400,4,404
11,Île-de-France,91,2,19,421,Montgeron,22712,237,22949
11,Île-de-France,91,3,20,425,Montlhéry,6535,279,6814
11,Île-de-France,91,3,28,432,Morangis,11836,77,11913
11,Île-de-France,91,1,08,433,Morigny-Champigny,4322,99,4421
11,Île-de-France,91,2,31,434,Morsang-sur-Orge,21073,145,21218
11,Île-de-France,91,2,32,435,Morsang-sur-Seine,491,45,536
11,Île-de-France,91,2,16,441,Nainville-les-Roches,445,22,467
11,Île-de-France,91,3,01,457,La Norville,4133,84,4217
11,Île-de-France,91,3,20,458,Nozay,4710,57,4767
11,Île-de-France,91,3,01,461,Ollainville,4561,95,4656
11,Île-de-France,91,2,18,463,Oncy-sur-École,946,13,959
11,Île-de-France,91,2,16,468,Ormoy,1773,22,1795
11,Île-de-France,91,1,08,469,Ormoy-la-Rivière,947,61,1008
11,Île-de-France,91,3,21,471,Orsay,16255,216,16471
11,Île-de-France,91,1,11,473,Orveau,203,4,207
11,Île-de-France,91,3,22,477,Palaiseau,30352,406,30758
11,Île-de-France,91,3,02,479,Paray-Vieille-Poste,7160,58,7218
11,Île-de-France,91,3,13,482,Pecqueuse,602,7,609
11,Île-de-France,91,3,04,494,Le Plessis-Pâté,3970,31,4001
11,Île-de-France,91,1,07,495,Plessis-Saint-Benoist,307,7,314
11,Île-de-France,91,2,18,507,Prunay-sur-Essonne,310,4,314
11,Île-de-France,91,1,08,508,Puiselet-le-Marais,279,13,292
11,Île-de-France,91,1,17,511,Pussay,1847,24,1871
11,Île-de-France,91,2,38,514,Quincy-sous-Sénart,7714,78,7792
11,Île-de-France,91,1,07,519,Richarville,429,16,445
11,Île-de-France,91,2,23,521,Ris-Orangis,27006,196,27202
11,Île-de-France,91,1,07,525,Roinville,1190,18,1208
11,Île-de-France,91,1,17,526,Roinvilliers,88,3,91
11,Île-de-France,91,1,17,533,Saclas,1797,12,1809
11,Île-de-France,91,3,03,534,Saclay,3016,52,3068
11,Île-de-France,91,3,03,538,Saint-Aubin,657,24,681
11,Île-de-France,91,1,24,540,Saint-Chéron,4787,85,4872
11,Île-de-France,91,1,17,544,Saint-Cyr-la-Rivière,494,8,502
11,Île-de-France,91,1,24,546,Saint-Cyr-sous-Dourdan,1002,15,1017
11,Île-de-France,91,1,07,547,Saint-Escobille,463,11,474
11,Île-de-France,91,3,01,552,Saint-Germain-lès-Arpajon,9194,72,9266
11,Île-de-France,91,2,32,553,Saint-Germain-lès-Corbeil,7100,120,7220
11,Île-de-France,91,1,08,556,Saint-Hilaire,354,9,363
11,Île-de-France,91,3,20,560,Saint-Jean-de-Beauregard,277,6,283
11,Île-de-France,91,1,24,568,Saint-Maurice-Montcouronne,1604,31,1635
